battery_power,battery_duration,clock_speed,n_cores,storage,ram,principal_camera,wifi,4G,weight,price,operating_system,brand
1700,9,3.0,4,16,2GB,3,1,0,173,1456.0616031058707,Proprietario,Xiaomi
500,12,0.8,4,16,2GB,2,1,1,331,1465.1752482260476,Proprietario,Motorola
1500,28,2.6,2,32,0.512GB,5,1,0,566,1373.3501771104313,Proprietario,Asus
500,27,0.6,2,32,1GB,12,0,0,696,1118.7608617526485,iOS,Apple
1400,33,0.6,8,32,0.256GB,3,1,0,768,1979.496033374384,Proprietario,Samsung
900,22,0.5,8,32,2GB,15,0,0,271,1659.9460157411022,iOS,Apple
1200,10,2.3,4,32,2GB,4,1,0,329,1268.5788929322339,Android,Motorola
900,180,0.5,1,8,1GB,11,0,0,215,1536.4659185824837,Android,Asus
1900,95,1.0,2,32,0.512GB,16,1,1,-52,1156.9463383833045,Android,Xiaomi
1900,18,1.3,8,16,2GB,2,0,0,611,984.9533832392153,Android,Xiaomi
1800,16,2.2,4,32,1GB,4,0,0,218,826.6921403914064,Android,Motorola
600,21,0.7,4,16,2GB,5,1,0,612,1171.5673581179324,Android,Motorola
700,13,2.6,2,4,0.512GB,7,1,0,957,868.5512831595229,Android,LG
500,11,1.4,2,32,1GB,4,1,1,705,1808.708713575154,Android,Xiaomi
1600,14,1.8,4,32,1GB,8,0,0,579,1430.5237624285344,Android,LG
1600,47,1.7,2,32,0.256GB,3,0,1,716,212.63007049452642,Proprietario,Asus
1300,65,0.5,4,32,2GB,4,0,0,904,812.6353203271343,Android,LG
500,2,2.8,8,32,1GB,4,1,1,141,257.8186495446048,iOS,Apple
1200,240,0.5,1,16,2GB,1,1,1,117,1731.692714632668,iOS,Apple
1000,25,0.5,8,32,2GB,12,1,0,278,649.36492400894,iOS,Apple
1900,17,2.7,4,64,1GB,3,1,1,903,649.8349318428546,Proprietario,Samsung
1100,55,0.5,4,16,2GB,8,0,1,392,1628.592020289015,Android,LG
1600,80,0.5,4,32,2GB,1,1,0,38,761.5985865306939,Android,Samsung
1000,66,0.5,2,32,1GB,13,1,1,751,1637.4879719169685,Android,Xiaomi
1500,19,2.6,2,32,0.256GB,7,1,0,369,1330.5467752358986,Android,Xiaomi
900,36,0.5,4,32,1GB,9,0,0,505,1020.7738687494702,iOS,Apple
1000,13,2.5,2,32,0.256GB,13,1,0,553,1490.7479793611055,Android,Asus
600,6,2.5,4,32,1GB,1,0,1,187,1265.9987843884599,Android,Samsung
500,16,1.5,2,32,1GB,7,0,0,103,707.6540738397996,iOS,Apple
900,64,0.7,2,4,1GB,8,0,1,415,951.5425989039926,Android,Xiaomi
1600,22,1.4,4,32,2GB,8,0,1,-65,1411.4700624528405,iOS,Apple
1600,64,2.5,1,16,2GB,6,1,0,576,1547.9970276938398,iOS,Apple
1900,63,0.5,4,32,2GB,3,1,0,556,1451.8852303562533,Android,LG
1700,20,1.2,8,8,1GB,8,1,1,755,2777.1709795020943,Android,Asus
1600,28,1.4,4,32,2GB,12,0,0,319,896.0288111818909,Android,LG
1900,19,1.4,8,32,0.256GB,7,0,0,483,1612.2898552208183,Android,Samsung
1600,31,1.7,2,8,0.512GB,1,1,0,429,536.4022118954432,iOS,Apple
600,3,2.5,8,32,2GB,8,0,0,181,812.5177674715769,iOS,Apple
1100,32,1.7,2,32,1GB,1,1,1,155,1230.8166069651434,iOS,Apple
1100,13,2.8,2,16,1GB,12,0,0,258,1045.2755665635013,iOS,Apple
500,20,0.5,4,32,2GB,2,0,1,713,1474.1273712928692,Android,Asus
1100,31,0.5,8,8,0.512GB,12,1,1,952,1254.7353772843692,Proprietario,Xiaomi
1700,11,2.1,8,32,2GB,2,1,1,323,1243.9266157215807,Android,Asus
1600,19,2.8,2,32,1GB,8,0,1,700,1280.2563403040524,iOS,Apple
1900,33,2.8,2,16,0.512GB,5,0,1,294,913.078865586803,Android,Samsung
1200,6,2.8,8,32,1GB,3,0,0,199,421.2400761392679,Android,Samsung
500,6,1.1,8,32,2GB,10,0,0,118,718.1470092411328,Proprietario,LG
1000,9,2.1,4,4,2GB,4,0,0,457,1687.5701492581782,Android,Asus
500,5,1.2,8,16,2GB,1,1,0,797,1154.9533377397136,iOS,Apple
1900,12,2.1,8,4,2GB,1,1,0,1000,2250.082792325742,Android,LG
600,35,1.7,1,16,2GB,3,0,1,104,1448.518491882632,iOS,Apple
700,100,0.7,1,16,1GB,8,1,1,100,1127.11230746706,Android,LG
800,15,1.7,2,32,1GB,3,1,1,648,1070.7910891038093,Android,Asus
500,5,1.9,4,32,2GB,1,0,0,681,322.0822695194495,Android,LG
600,8,0.9,8,3,2GB,1,1,1,562,1276.7243706243726,Android,Samsung
1700,48,0.7,4,16,1GB,11,1,0,264,864.2723271117701,Proprietario,LG
1700,121,0.7,2,16,1GB,12,0,0,856,1463.584081050476,Android,Xiaomi
800,40,0.5,4,64,2GB,1,0,0,168,1050.5731197785092,iOS,Apple
900,30,0.5,4,32,2GB,4,0,1,325,1080.1514830102196,Android,Samsung
600,7,1.0,8,16,2GB,9,1,1,259,1031.7851839428192,Android,LG
1900,7,3.0,8,16,2GB,2,0,1,217,746.1309055102872,Proprietario,Asus
1400,14,2.5,4,32,2GB,3,0,0,119,1463.529917299125,iOS,Apple
1500,214,0.7,1,16,1GB,4,1,0,375,1335.6600520086984,Android,Motorola
500,20,2.5,1,32,2GB,16,1,1,628,1377.9764186206594,iOS,Apple
1900,63,0.5,4,16,0.512GB,5,1,0,350,1160.3096709450913,Android,Samsung
1800,60,0.5,4,16,0.512GB,3,1,0,585,779.5799853491675,Android,Asus
1000,66,0.5,2,32,0.512GB,7,0,0,679,1775.973628747439,iOS,Apple
1800,60,0.5,4,16,2GB,6,1,0,687,817.2772423229586,Android,Motorola
1700,56,0.5,4,16,0.512GB,5,0,1,489,1549.3617921686164,Android,Motorola
1000,200,0.5,1,32,0.512GB,4,0,0,444,440.6886966225695,Android,Motorola
1400,13,2.6,4,16,0.256GB,1,1,0,596,1162.764300794898,iOS,Apple
1600,9,2.5,8,32,0.512GB,2,1,0,326,1279.1939597019089,Proprietario,LG
1500,30,0.7,8,32,1GB,1,1,0,964,756.6709753883028,iOS,Apple
1300,18,1.0,8,16,2GB,4,0,1,332,1620.382258976981,Android,Xiaomi
1100,15,2.3,2,8,0.512GB,13,0,0,416,1190.24375291468,Android,LG
500,3,2.4,4,32,2GB,12,1,1,426,1180.494051564616,Android,Samsung
1400,175,0.8,1,8,1GB,3,1,1,56,1373.1466662506566,Android,LG
500,9,1.1,4,32,0.512GB,2,1,1,494,992.3198487660898,Android,Samsung
1500,62,0.8,2,32,2GB,8,1,0,356,1042.7951559877154,iOS,Apple
1300,27,0.8,4,16,2GB,2,0,0,641,881.9157129535172,Proprietario,Asus
1800,45,0.5,8,16,1GB,1,0,0,565,830.9247217094487,Android,Samsung
1000,8,2.5,4,8,1GB,3,0,0,643,1394.701540084164,Android,LG
500,3,2.6,4,32,1GB,1,0,0,357,1015.640441117085,Android,Motorola
1000,8,2.8,4,32,1GB,7,1,0,685,1439.6240647697289,Android,Xiaomi
1300,16,1.1,8,32,2GB,11,0,0,302,1007.1214809708963,Proprietario,LG
1800,32,1.1,4,8,2GB,2,1,0,398,1621.2537261499733,Android,Asus
1700,68,0.5,4,32,2GB,1,1,1,702,595.0297978014942,iOS,Apple
1800,69,2.6,1,16,1GB,12,0,1,312,1025.4337969527257,Android,Xiaomi
1300,86,0.5,2,32,1GB,8,1,0,259,1659.3027652436976,iOS,Apple
1600,106,0.5,2,4,0.512GB,6,0,1,456,651.2750473860833,Proprietario,LG
600,20,1.5,2,16,2GB,9,0,1,266,1491.5861383658585,Android,LG
1200,40,0.6,4,16,2GB,2,0,0,-7,1274.1827967671638,iOS,Apple
1700,106,0.8,2,32,1GB,8,0,1,20,1355.7723375720486,Android,Xiaomi
800,7,2.6,4,32,2GB,4,0,1,707,1751.6343130572516,Android,Samsung
1400,14,2.5,4,32,0.512GB,3,0,0,276,2032.1741160257513,Android,LG
600,13,1.5,2,2,0.256GB,8,1,0,399,991.5438052460119,iOS,Apple
700,4,2.5,8,8,1GB,1,1,1,244,2438.1840234161464,Android,LG
1100,11,2.0,4,32,2GB,6,0,1,1006,805.3994505678124,Android,Asus
1300,130,0.5,2,32,1GB,2,1,1,480,749.0226775540714,Android,Motorola
1800,32,0.8,8,32,2GB,4,1,0,844,839.1250901200788,iOS,Apple
1600,80,0.5,4,32,0.256GB,4,0,1,170,1552.5117394591275,iOS,Apple
700,9,1.5,4,8,1GB,1,1,0,121,334.23413468937406,Android,Asus
1600,320,0.5,1,32,1GB,13,0,1,482,456.00088854930584,Android,LG
500,23,0.7,2,32,0.512GB,4,1,0,666,1219.0420496339007,Android,Xiaomi
1300,100,1.3,1,8,2GB,2,0,0,462,805.4263590050996,Android,Samsung
900,50,1.8,1,32,1GB,4,1,1,467,1629.3440710735945,Android,Asus
1500,30,2.5,2,32,0.512GB,11,0,0,390,1500.3960532629544,iOS,Apple
1200,6,2.6,8,16,0.256GB,1,1,0,-52,1893.876519525655,Android,Asus
1300,7,2.4,8,32,2GB,2,1,0,365,1384.0901740751856,Android,Samsung
800,34,2.3,1,32,2GB,3,1,0,129,1403.1395506771591,Proprietario,Xiaomi
1500,32,2.3,2,32,2GB,1,0,0,285,1347.2031883993386,Android,Samsung
700,14,0.6,8,32,2GB,5,0,0,81,1473.2978484259672,iOS,Apple
1700,14,1.9,4,32,2GB,8,0,1,554,2212.506528275955,Android,Asus
500,50,0.5,2,32,2GB,1,1,0,174,1168.1878083352424,Android,Xiaomi
1300,7,2.1,8,32,2GB,4,0,0,-2,654.6567446584521,Android,Xiaomi
700,26,1.3,2,64,2GB,1,0,0,466,820.973833725968,Android,Motorola
500,16,0.5,4,16,2GB,14,0,0,498,1427.9906001773795,Android,Xiaomi
1200,33,1.8,2,32,0.512GB,2,1,1,470,1662.2819794633554,Android,LG
1900,14,1.6,8,32,2GB,11,0,1,93,719.2320112690965,iOS,Apple
600,13,2.2,2,32,2GB,8,0,1,348,840.0421220667009,Android,Motorola
1500,12,2.9,4,32,2GB,11,1,1,475,1492.0518921656078,iOS,Apple
1000,5,2.2,8,16,2GB,8,0,0,441,850.4048703283922,Android,Samsung
1500,23,1.3,4,32,2GB,15,1,1,167,2239.939922024248,Android,Motorola
1800,10,2.1,8,32,2GB,4,0,1,1088,594.391224836095,iOS,Apple
1700,80,2.1,1,8,1GB,1,1,0,307,1382.9510343807453,Android,Asus
600,9,2.1,2,8,2GB,9,0,1,429,1758.618819745389,iOS,Apple
1100,19,1.9,2,32,2GB,4,1,0,570,888.030282515512,iOS,Apple
600,20,0.6,4,32,2GB,1,0,1,484,1311.154099529642,iOS,Apple
600,100,0.6,1,16,2GB,8,0,0,571,833.0745877525478,Android,Samsung
1600,40,0.5,8,4,0.512GB,13,1,0,91,982.1634369033277,Android,Asus
1500,17,1.2,8,32,2GB,2,1,1,378,781.5051971469051,Android,LG
1900,100,1.9,1,16,2GB,2,1,0,272,1131.5508092903265,Proprietario,Asus
800,14,0.7,8,32,2GB,2,1,1,690,908.5991060492502,iOS,Apple
1500,20,1.8,4,8,2GB,12,1,0,262,1241.3638315875164,Android,Xiaomi
1500,16,1.8,4,32,1GB,3,1,1,447,1444.9790960148098,iOS,Apple
1400,7,2.5,8,8,0.512GB,2,0,0,645,1753.9338863605954,Proprietario,Samsung
1300,86,1.5,1,8,2GB,1,0,0,738,1130.0326894691673,Android,Samsung
500,8,3.0,2,8,2GB,1,1,0,613,821.1536900934618,Android,LG
900,75,0.6,2,32,1GB,1,1,0,408,1436.2171978300375,iOS,Apple
1400,13,1.7,4,8,2GB,2,0,0,238,990.6554594619834,Android,Asus
800,5,2.4,4,32,1GB,10,0,0,924,670.1341614790475,Android,Asus
800,32,0.5,4,32,2GB,3,0,0,347,1794.1801855422775,Android,Samsung
1900,36,1.3,4,16,2GB,3,0,0,279,1573.0189171207214,Android,Samsung
1100,12,3.0,2,32,2GB,10,0,0,336,983.1856756102015,Android,LG
900,25,1.2,2,16,2GB,10,0,1,407,726.4755355466682,iOS,Apple
1200,7,2.4,8,32,2GB,1,0,1,413,1509.2309795594165,Android,Motorola
1600,15,2.6,4,2,2GB,12,0,1,386,1190.6017807888948,Android,LG
1900,47,1.0,4,8,2GB,5,1,1,64,931.2329568330184,iOS,Apple
1800,15,1.9,4,8,0.512GB,3,1,1,477,1043.8483560708491,Android,Asus
700,6,1.5,8,32,1GB,4,1,1,832,1402.9100707369546,Android,Asus
1300,14,1.5,4,32,1GB,4,1,1,193,1824.3463868304793,Android,Xiaomi
800,61,1.3,1,32,2GB,9,0,1,619,2131.9802853452716,iOS,Apple
600,8,2.4,2,32,1GB,11,1,1,210,361.49745413341554,Android,Asus
1000,12,1.0,8,2,1GB,2,0,0,464,653.6155420310134,iOS,Apple
1500,27,1.1,4,32,2GB,2,1,1,575,1445.4096256632115,Android,LG
900,6,2.0,8,16,1GB,1,0,0,345,1712.6321415495363,iOS,Apple
1400,15,2.2,4,32,2GB,8,0,1,605,1004.665104786891,iOS,Apple
1700,42,0.8,4,32,2GB,2,1,0,26,751.2272214253019,Android,LG
1500,37,0.5,8,32,0.256GB,12,1,0,268,1256.1020285684604,Android,Xiaomi
1000,17,0.8,8,16,2GB,10,1,1,554,1774.1451334880155,Proprietario,Samsung
500,5,2.8,2,32,0.256GB,4,0,0,328,1645.1373909502047,Proprietario,Samsung
1100,5,2.7,8,16,2GB,13,1,1,389,1666.0652511789276,Android,Asus
1900,19,1.4,8,16,2GB,4,1,0,532,1458.9080910094112,iOS,Apple
800,22,1.2,2,32,2GB,8,1,0,-152,1136.3925348932635,iOS,Apple
1900,11,2.0,8,16,1GB,11,1,0,269,1463.1361827467304,iOS,Apple
800,20,1.3,2,32,2GB,8,1,1,479,921.835558793182,Android,Motorola
1200,6,2.9,4,32,0.512GB,9,0,1,312,2576.9151130183773,Android,Motorola
900,12,1.8,4,16,1GB,4,0,1,542,2058.0422330170395,Android,Samsung
600,42,0.7,2,8,2GB,12,1,1,480,1556.7967888410226,Android,Xiaomi
1200,12,1.4,8,32,1GB,8,0,0,400,1341.987416274571,Android,Xiaomi
700,28,0.5,4,32,2GB,9,1,1,119,1149.7589409240484,iOS,Apple
1100,8,1.6,8,8,0.512GB,12,1,0,503,922.8442924565118,Android,Asus
800,6,2.0,4,32,2GB,4,1,0,539,1244.6190304624113,Android,Xiaomi
600,40,0.5,2,32,2GB,2,1,1,743,1567.580979979357,Android,Motorola
500,11,2.2,2,16,2GB,12,0,1,561,1623.5525871190207,Proprietario,Samsung
600,13,2.2,2,3,2GB,2,1,0,507,76.53890064820507,Android,Asus
500,3,2.0,8,32,2GB,3,0,0,786,991.4083254291182,Proprietario,Motorola
1500,25,1.5,4,8,2GB,12,0,1,440,2022.4061182142918,Android,Samsung
1000,23,2.1,2,8,2GB,2,0,1,211,1737.986670144601,Android,Samsung
900,60,0.5,2,16,0.512GB,9,1,0,546,1049.5173631898228,Android,Asus
1800,90,0.5,4,4,2GB,8,0,1,-70,1855.0490316515154,Android,Xiaomi
1400,12,1.8,4,16,2GB,8,0,1,0,879.1332634982639,iOS,Apple
1200,80,1.5,1,2,0.512GB,8,0,0,696,1229.0957273615907,iOS,Apple
700,4,1.9,8,8,0.256GB,11,1,1,536,1058.4223023254726,Android,Samsung
1700,60,2.8,1,32,0.256GB,4,0,1,123,740.2169954634977,iOS,Apple
1300,8,2.2,8,32,2GB,4,1,1,371,1205.2273516034782,Android,Xiaomi
1100,36,0.5,4,8,2GB,8,1,1,629,1341.8613470916878,Android,Samsung
1000,4,2.7,8,32,2GB,11,1,0,759,241.39516551416568,iOS,Apple
1300,43,0.5,4,32,0.512GB,5,0,0,453,1562.276779873773,Proprietario,Asus
700,4,2.3,8,32,2GB,7,1,1,766,310.8624874795614,Android,LG
500,35,0.7,2,32,2GB,1,1,1,53,1772.843380326021,Android,Xiaomi
1000,66,0.5,2,8,0.512GB,10,0,0,510,1115.1584502592236,Android,Asus
900,5,2.2,8,8,2GB,12,0,1,415,1596.5916366111264,Android,LG
1000,200,0.5,1,32,2GB,4,1,1,415,979.029058500658,iOS,Apple
1100,61,1.8,1,16,0.256GB,8,0,0,996,1718.2732071107143,Android,Xiaomi
1200,5,2.8,8,32,1GB,2,1,0,453,551.8876038950787,Android,LG
1000,5,2.8,8,2,2GB,7,0,1,718,1080.6810681971915,iOS,Apple
1700,47,1.8,2,32,2GB,16,1,0,249,1183.1672032306358,iOS,Apple
1100,19,2.8,2,32,1GB,2,1,0,112,1430.599367458558,Android,Xiaomi
700,5,1.9,8,16,1GB,12,1,0,566,-23.442307870466493,Android,Xiaomi
800,57,0.7,2,32,2GB,2,0,1,451,1110.723082266925,iOS,Apple
500,3,2.4,4,32,0.512GB,1,0,0,728,367.7705631710909,iOS,Apple
1400,23,2.0,2,32,2GB,12,1,0,714,1601.6032980364644,Proprietario,LG
1000,7,2.7,4,32,1GB,8,1,1,629,2445.9190153022273,Android,Samsung
1400,93,0.5,2,32,2GB,6,0,1,737,917.6188415077872,Proprietario,LG
1500,15,2.5,4,32,1GB,11,1,1,663,1912.0598519666605,iOS,Apple
1000,6,1.9,8,16,1GB,2,1,1,476,1497.6458835041042,Android,Xiaomi
1800,22,1.6,4,32,2GB,8,1,0,522,839.5984605441367,Proprietario,Motorola
600,11,1.8,2,16,0.512GB,2,0,0,-43,431.3975588530395,Proprietario,Xiaomi
900,42,0.7,2,32,2GB,13,1,1,72,778.8206619965524,Android,Samsung
1800,360,0.5,1,4,0.512GB,2,0,1,404,1156.571961152832,Android,Motorola
800,15,1.7,2,32,2GB,8,0,1,413,700.4342681401706,Android,Xiaomi
700,5,1.6,8,2,0.256GB,7,1,1,286,1434.402622391786,Android,Xiaomi
800,8,2.5,4,16,2GB,10,0,1,402,829.1512752818561,iOS,Apple
1100,30,0.9,4,8,1GB,1,1,0,620,479.9003702965258,Android,Xiaomi
500,33,0.5,2,32,2GB,8,1,0,568,684.3888660921108,Android,Asus
1800,14,1.8,8,32,2GB,3,1,1,815,1394.5607996776973,Android,Asus
1100,78,0.7,2,16,1GB,1,1,1,272,1916.2768394082295,iOS,Apple
1400,35,0.5,8,32,2GB,5,1,1,-69,1124.7999994864017,Android,Motorola
1800,18,1.4,8,32,2GB,5,0,0,766,974.6854695398871,Android,Samsung
900,60,0.5,2,8,0.512GB,3,0,1,363,508.4873706514783,Android,Xiaomi
500,5,2.1,4,16,2GB,2,1,0,258,542.2909700385916,Android,Xiaomi
1200,10,2.0,4,4,1GB,4,1,0,234,954.6604747704754,Android,Motorola
1200,30,0.5,8,16,2GB,2,1,0,109,1196.967962765866,iOS,Apple
500,31,1.6,1,32,2GB,7,1,1,260,138.742790519261,Android,LG
1500,19,2.6,2,32,0.256GB,8,0,1,792,438.776677673217,Android,Xiaomi
700,35,0.5,4,4,0.512GB,6,1,1,270,1247.6975287500582,Proprietario,Xiaomi
600,8,2.5,2,32,2GB,3,1,0,420,941.1690969723911,Android,Xiaomi
1400,56,2.5,1,32,2GB,2,0,1,503,909.8792871266517,Android,LG
1800,105,1.7,1,64,0.512GB,2,0,1,224,1292.778106247311,Android,Samsung
1200,30,1.0,4,16,2GB,4,1,0,43,1242.2307631369704,Android,Asus
600,11,2.7,2,16,0.256GB,5,1,1,58,1211.6244207342359,iOS,Apple
700,140,0.5,1,8,0.512GB,4,0,0,390,1140.5565857295596,iOS,Apple
1300,10,2.0,4,32,2GB,5,0,0,503,1159.2199700462834,Android,Motorola
1100,42,2.6,1,32,2GB,4,0,0,700,850.6791586119434,iOS,Apple
500,20,0.5,4,32,2GB,9,1,1,301,750.0085180476891,iOS,Apple
1900,54,0.5,8,32,0.512GB,2,0,0,513,1490.1900402203282,Proprietario,LG
1700,48,0.5,8,32,0.256GB,5,1,1,698,1373.354670482529,iOS,Apple
1500,12,2.5,4,32,0.512GB,2,1,1,465,1899.0893138506099,iOS,Apple
1500,166,0.9,1,4,2GB,4,0,1,573,1124.4881330964956,Android,Motorola
1200,37,1.6,2,32,2GB,12,1,0,532,926.1243092868079,Android,Asus
1900,29,0.8,8,4,0.256GB,2,0,1,456,849.5055721023884,iOS,Apple
1200,7,2.3,8,32,2GB,7,1,1,562,1527.2508021773933,Android,Samsung
900,7,1.6,8,16,2GB,11,1,1,744,136.08955966777648,Android,Motorola
1100,22,1.2,4,32,1GB,5,1,1,534,1729.6794396918299,Android,Asus
700,4,2.8,4,32,1GB,10,0,0,128,1063.7017589867057,iOS,Apple
1600,12,1.6,8,32,0.512GB,2,0,0,712,1308.568370853679,Android,Samsung
500,2,2.5,8,16,2GB,1,0,1,414,1740.4739238832026,Android,Samsung
1500,150,0.5,2,16,0.512GB,4,1,0,718,1229.811637141844,Android,Motorola
1900,76,0.5,4,16,0.256GB,2,1,1,350,1790.9133424519694,iOS,Apple
500,8,2.8,2,32,2GB,2,0,0,517,1004.7485290518503,iOS,Apple
900,52,1.7,1,32,2GB,1,0,1,1011,809.6288077143747,iOS,Apple
1300,14,1.8,4,32,2GB,2,1,0,267,1580.3329419861077,Proprietario,LG
900,30,0.5,4,16,2GB,1,0,1,800,1185.561301534338,iOS,Apple
700,4,2.5,4,32,0.256GB,1,1,0,456,1186.2128098838775,Android,LG
1000,50,1.0,2,32,0.512GB,6,1,0,325,1015.5949119199794,Android,Samsung
1000,27,0.6,4,4,2GB,5,1,1,742,1058.1985345177943,Android,Motorola
1700,56,0.5,4,8,2GB,4,0,0,458,1368.6446781411723,Proprietario,LG
1400,46,0.5,4,32,1GB,4,0,0,507,1073.347761563663,Android,Samsung
1800,51,0.5,8,32,2GB,14,0,0,128,1935.783534621297,Android,Xiaomi
1700,26,1.6,4,4,1GB,5,1,0,779,901.4360678144608,Proprietario,Asus
1000,71,1.4,1,32,0.256GB,8,0,0,655,1628.6254010954133,Android,Asus
1500,37,0.5,8,16,2GB,1,0,1,447,1026.7080197319258,Android,Motorola
1400,8,2.3,8,16,2GB,8,1,1,93,807.1296556436973,Android,Xiaomi
700,38,1.8,1,8,1GB,1,1,0,361,328.4281675801126,Android,Asus
600,27,2.2,1,32,2GB,1,0,1,654,774.7291749249209,iOS,Apple
500,27,1.8,1,8,2GB,1,1,1,760,1620.1262559016395,Android,LG
1000,22,1.5,2,4,1GB,13,1,1,367,760.1348911850662,Android,Xiaomi
800,80,1.0,1,4,1GB,3,1,1,665,353.20101578197375,iOS,Apple
1800,112,0.8,2,16,2GB,4,0,1,4,670.6838655923807,Android,LG
1500,83,0.6,2,32,2GB,1,1,1,887,414.62048361507766,Android,Asus
1000,5,2.9,4,32,1GB,7,1,0,660,2275.500108331741,Android,Xiaomi
1900,26,1.8,4,16,2GB,8,0,1,785,1228.6485089022262,Android,LG
1100,78,0.7,2,16,0.256GB,1,1,1,701,1234.4355683569931,iOS,Apple
600,5,1.6,8,8,2GB,3,0,1,586,1401.2956512947349,iOS,Apple
1600,59,2.7,1,32,1GB,4,1,1,316,1014.4553627709778,Android,Samsung
1700,113,1.5,1,4,2GB,4,1,1,487,734.8823822818299,Android,Samsung
500,4,1.4,8,8,2GB,10,1,1,399,1671.7790448253359,iOS,Apple
1500,7,2.4,8,32,0.512GB,2,0,0,82,1495.4395329190454,Android,Samsung
800,16,0.7,8,16,0.512GB,2,0,0,521,1084.0847598310022,Android,Asus
1600,266,0.6,1,32,2GB,12,1,0,-337,1251.1996644868943,iOS,Apple
1400,17,1.6,4,8,1GB,4,0,1,480,1294.4884626928902,Android,LG
1300,15,1.4,4,4,2GB,5,0,1,789,1032.3801650385915,iOS,Apple
600,20,0.5,4,8,1GB,4,1,1,651,820.9079031337372,Proprietario,Motorola
800,11,1.2,4,8,2GB,5,0,1,277,358.975967144695,Android,Asus
900,9,2.0,4,8,1GB,2,0,1,567,754.1263475406195,Proprietario,Samsung
1700,47,1.8,2,8,2GB,12,0,1,327,1437.0999759581468,Proprietario,Motorola
500,9,1.8,2,16,0.256GB,2,0,1,374,576.9362287936896,iOS,Apple
800,10,1.3,4,32,2GB,1,1,1,480,402.9004124055217,Android,Motorola
1500,10,2.8,4,16,1GB,10,1,1,209,1398.9510064409685,Android,LG
600,24,0.5,4,32,1GB,7,0,0,248,805.651017338435,Android,Samsung
900,8,2.8,4,32,0.512GB,6,1,1,389,1139.1684432459535,Android,Samsung
1200,14,1.2,8,32,2GB,10,1,1,427,863.583651680003,Android,Xiaomi
1300,54,0.6,4,16,1GB,8,1,1,357,2238.3164654783377,Android,Samsung
1700,34,1.0,4,32,1GB,7,0,0,491,1051.1643611283596,Android,Motorola
500,12,0.5,8,32,0.256GB,1,1,1,377,442.62890733871234,iOS,Apple
1300,86,1.5,1,32,2GB,10,1,0,434,1113.692451586939,Android,Xiaomi
1600,7,2.8,8,32,2GB,4,0,1,405,1804.326454595563,Proprietario,Samsung
900,6,1.9,8,32,2GB,1,0,0,255,722.2585632415529,iOS,Apple
1000,10,1.4,8,2,2GB,10,0,0,579,1373.578233141601,Android,Asus
800,44,0.6,2,32,0.256GB,2,0,0,428,70.98541982177926,iOS,Apple
600,20,1.5,2,4,2GB,5,0,1,71,1264.9187330590341,Android,LG
1800,150,0.6,2,16,1GB,1,0,0,766,1297.6681428561064,Android,LG
1900,14,2.6,4,4,0.512GB,5,1,0,265,2068.4259707516367,Android,Xiaomi
800,15,2.6,2,32,2GB,2,0,1,427,1432.2580873748843,iOS,Apple
1000,8,1.7,8,32,2GB,1,0,0,453,2539.733125492515,Android,Samsung
1000,5,2.3,8,16,2GB,5,1,1,142,1612.444833017483,iOS,Apple
1400,58,0.8,2,32,1GB,2,1,1,397,1050.3865078646331,Android,Asus
800,9,1.7,4,16,1GB,7,1,1,227,1152.249164123008,iOS,Apple
1400,35,1.3,2,4,2GB,2,1,1,704,930.7252313228148,iOS,Apple
1400,12,2.3,4,4,2GB,2,1,1,830,1154.137601749007,Android,LG
1000,9,2.6,4,32,2GB,2,1,1,837,1637.0854584719536,Android,Asus
600,85,0.7,1,16,2GB,3,0,1,319,895.3233742452147,Android,Xiaomi
1100,25,1.1,4,4,1GB,2,0,1,651,1209.6626089648407,Android,Asus
700,28,0.5,4,16,2GB,3,0,1,3,1665.0058459899828,iOS,Apple
1900,190,0.5,2,32,0.256GB,5,0,1,392,1365.0025462433098,iOS,Apple
1500,83,0.6,2,32,0.512GB,1,1,0,785,1268.140697263555,Android,Samsung
1900,12,2.6,4,32,2GB,8,1,1,585,322.4290581928302,iOS,Apple
1800,40,1.1,4,16,2GB,13,1,1,381,607.7644588504736,Android,LG
1200,240,0.5,1,4,2GB,3,0,1,-57,1193.6170642472616,Android,LG
900,5,2.3,8,16,2GB,9,0,0,764,261.0465287028753,iOS,Apple
1500,9,2.3,8,8,1GB,6,1,1,595,1348.9883740345765,iOS,Apple
1900,76,0.5,4,16,2GB,4,1,1,507,1560.3550257510703,Android,Asus
800,7,1.9,4,16,1GB,7,0,0,578,629.0373062432245,Android,Asus
700,70,0.5,2,16,1GB,6,1,0,1010,641.3076888372238,Android,Motorola
1500,33,0.9,4,32,1GB,4,0,1,514,1524.963843055672,Android,Asus
900,42,0.7,2,32,1GB,3,1,0,662,1224.381737703312,iOS,Apple
700,7,1.2,8,16,1GB,2,1,0,454,1427.688850157379,Android,Motorola
900,7,2.3,4,16,2GB,14,1,0,450,1333.9277596726633,iOS,Apple
500,26,1.9,1,32,2GB,12,0,1,452,477.82057776827094,iOS,Apple
1300,15,2.8,2,32,1GB,15,1,0,625,727.5638232416734,Android,Xiaomi
1700,16,1.3,8,16,2GB,1,1,0,491,2030.5111019665,iOS,Apple
1400,19,1.8,4,16,1GB,5,0,1,560,1033.9780355196344,Android,Samsung
600,5,2.9,4,16,1GB,3,1,1,433,1349.7383585991802,Proprietario,Samsung
